x_cm,phi_g1,phi_g2,phi_g3,phi_g4
1.150000000000000000e+02,4.551724248190575000e+13,1.991629045129864062e+13,1.245355216701068750e+13,1.217271074818666992e+13
1.155000000000000000e+02,4.475122163487128125e+13,1.958111427539358203e+13,1.224396841923578906e+13,1.196785357441516992e+13
1.160000000000000000e+02,4.399734100408148438e+13,1.925125011064751562e+13,1.203770620854202930e+13,1.176624298656252734e+13
1.165000000000000000e+02,4.325539606996902344e+13,1.892660846967973828e+13,1.183470958606701367e+13,1.156782430613127930e+13
1.170000000000000000e+02,4.252518555206332031e+13,1.860710128194964844e+13,1.163492348752353516e+13,1.137254371771510156e+13
1.175000000000000000e+02,4.180651135415178906e+13,1.829264186988237109e+13,1.143829371852639258e+13,1.118034825492084180e+13
1.180000000000000000e+02,4.109917851035022656e+13,1.798314492536399219e+13,1.124476694010422656e+13,1.099118578642818555e+13
1.185000000000000000e+02,4.040299513206010156e+13,1.767852648660180078e+13,1.105429065440144531e+13,1.080500500219864453e+13
1.190000000000000000e+02,3.971777235579075781e+13,1.737870391534565625e+13,1.086681319057524609e+13,1.062175539984417969e+13
1.195000000000000000e+02,3.904332429182558594e+13,1.708359587446543945e+13,1.068228369088933789e+13,1.044138727116265820e+13
1.200000000000000000e+02,3.837946797371580469e+13,1.679312230587984180e+13,1.050065209700651758e+13,1.026385168884605859e+13
1.205000000000000000e+02,3.772602330858185156e+13,1.650720440883092383e+13,1.032186913648050000e+13,1.008910049336568750e+13
1.210000000000000000e+02,3.708281302820732031e+13,1.622576461849951367e+13,1.014588630944687305e+13,9.917086280036923828e+12
1.215000000000000000e+02,3.644966264090877344e+13,1.594872658495565625e+13,9.972655875512277344e+12,9.747762386266011719e+12
1.220000000000000000e+02,3.582640038416705469e+13,1.567601515243881055e+13,9.802130840840998047e+12,9.581082878979382812e+12
1.225000000000000000e+02,3.521285717800441406e+13,1.540755633896248828e+13,9.634264945437072266e+12,9.417002542236308594e+12
1.230000000000000000e+02,3.460886657909456250e+13,1.514327731623760156e+13,9.469012650620105469e+12,9.255476865024423828e+12
1.235000000000000000e+02,3.401426473559081250e+13,1.488310638990968359e+13,9.306329126693074219e+12,9.096462029237634766e+12
1.240000000000000000e+02,3.342889034266034375e+13,1.462697298010373242e+13,9.146170240799505859e+12,8.939914897835597656e+12
1.245000000000000000e+02,3.285258459871010156e+13,1.437480760227257227e+13,8.988492544968146484e+12,8.785793003183526367e+12
1.250000000000000000e+02,3.228519116229298047e+13,1.412654184834293945e+13,8.833253264342531250e+12,8.634054535571001953e+12
1.255000000000000000e+02,3.172655610968116406e+13,1.388210836815386914e+13,8.680410285593194336e+12,8.484658331908479492e+12
1.260000000000000000e+02,3.117652789309410156e+13,1.364144085118335352e+13,8.529922145510379883e+12,8.337563864600166992e+12
1.265000000000000000e+02,3.063495729956972266e+13,1.340447400855782031e+13,8.381748019774885742e+12,8.192731230591781250e+12
1.270000000000000000e+02,3.010169741046664062e+13,1.317114355533939258e+13,8.235847711904795898e+12,8.050121140592019531e+12
1.275000000000000000e+02,2.957660356158469531e+13,1.294138619308746289e+13,8.092181642376519531e+12,7.909694908466712891e+12
1.280000000000000000e+02,2.905953330389318359e+13,1.271513959268877344e+13,7.950710837917976562e+12,7.771414440804913086e+12
1.285000000000000000e+02,2.855034636485388672e+13,1.249234237745268164e+13,7.811396920972593750e+12,7.635242226656011719e+12
1.290000000000000000e+02,2.804890461032771484e+13,1.227293410646724219e+13,7.674202099332685547e+12,7.501141327438162109e+12
1.295000000000000000e+02,2.755507200705195312e+13,1.205685525821216797e+13,7.539089155941407227e+12,7.369075367018115234e+12
1.300000000000000000e+02,2.706871458567664062e+13,1.184404721442514062e+13,7.406021438862824219e+12,7.239008521963112305e+12
1.305000000000000000e+02,2.658970040434798047e+13,1.163445224421838672e+13,7.274962851419789062e+12,7.110905511966552734e+12
1.310000000000000000e+02,2.611789951282371484e+13,1.142801348844241016e+13,7.145877842500485352e+12,6.984731590449455078e+12
1.315000000000000000e+02,2.565318391711052734e+13,1.122467494429450586e+13,7.018731397034677734e+12,6.860452535340782227e+12
1.320000000000000000e+02,2.519542754460591406e+13,1.102438145017024609e+13,6.893489026641862305e+12,6.738034640040801758e+12
1.325000000000000000e+02,2.474450620973308984e+13,1.082707867075672266e+13,6.770116760454155273e+12,6.617444704572386719e+12
1.330000000000000000e+02,2.430029758005068750e+13,1.063271308236716406e+13,6.648581136118371094e+12,6.498650026927223633e+12
1.335000000000000000e+02,2.386268114282219141e+13,1.044123195851736719e+13,6.528849190982569336e+12,6.381618394614463867e+12
1.340000000000000000e+02,2.343153817202673438e+13,1.025258335574583789e+13,6.410888453474261719e+12,6.266318076421761719e+12
1.345000000000000000e+02,2.300675169579118750e+13,1.006671609968150391e+13,6.294666934679385742e+12,6.152717814400440430e+12
1.350000000000000000e+02,2.258820646422185156e+13,9.883579771362955078e+12,6.180153120133089844e+12,6.040786816088059570e+12
1.355000000000000000e+02,2.217578891761259766e+13,9.703124693817923828e+12,6.067315961836166016e+12,5.930494746984875977e+12
1.360000000000000000e+02,2.176938715500153906e+13,9.525301918912292969e+12,5.956124870513866211e+12,5.821811723302354492e+12
1.365000000000000000e+02,2.136889090304725781e+13,9.350063214482607422e+12,5.846549708137436523e+12,5.714708305005285156e+12
1.370000000000000000e+02,2.097419148519028906e+13,9.177361051769472656e+12,5.738560780732639648e+12,5.609155489171097656e+12
1.375000000000000000e+02,2.058518179106124609e+13,9.007148593175107422e+12,5.632128831504183594e+12,5.505124703693606445e+12
1.380000000000000000e+02,2.020175624609330469e+13,8.839379680373109375e+12,5.527225034310549805e+12,5.402587801360539062e+12
1.385000000000000000e+02,1.982381078128785156e+13,8.674008822808035156e+12,5.423820987529794922e+12,5.301517054336647461e+12
1.390000000000000000e+02,1.945124280307818359e+13,8.510991186629591797e+12,5.321888708363658203e+12,5.201885149086822266e+12
1.395000000000000000e+02,1.908395116322655859e+13,8.350282584118786133e+12,5.221400627635695312e+12,5.103665181773622070e+12
1.400000000000000000e+02,1.872183612868105078e+13,8.191839463676924805e+12,5.122329585147541992e+12,5.006830654164014648e+12
1.405000000000000000e+02,1.836479935130886719e+13,8.035618900464029297e+12,5.024648825667683594e+12,4.911355470077547852e+12
1.410000000000000000e+02,1.801274383741170312e+13,7.881578587794563477e+12,4.928331995637717773e+12,4.817213932402484375e+12
1.415000000000000000e+02,1.766557391691527344e+13,7.729676829422292969e+12,4.833353140692865234e+12,4.724380740697650391e+12
1.420000000000000000e+02,1.732319521211299805e+13,7.579872532875182617e+12,4.739686704106010742e+12,4.632830989382079102e+12
1.425000000000000000e+02,1.698551460582762695e+13,7.432125204037589844e+12,4.647307526277686523e+12,4.542540166492432617e+12
1.430000000000000000e+02,1.665244020884060938e+13,7.286394943220027344e+12,4.556190845407270508e+12,4.453484152955177734e+12
1.435000000000000000e+02,1.632388132642306055e+13,7.142642443008054688e+12,4.466312299493592773e+12,4.365639222274086914e+12
1.440000000000000000e+02,1.599974842378613086e+13,7.000828988244467773e+12,4.377647929823902344e+12,4.278982040469877441e+12
1.445000000000000000e+02,1.567995309025613281e+13,6.860916458574281250e+12,4.290174186119396973e+12,4.193489666021095703e+12
1.450000000000000000e+02,1.536440800196739648e+13,6.722867334070589844e+12,4.203867933509078125e+12,4.109139549437923828e+12
1.455000000000000000e+02,1.505302688285999414e+13,6.586644704567535156e+12,4.118706461501740723e+12,4.025909531943523926e+12
1.460000000000000000e+02,1.474572446376878906e+13,6.452212283454000000e+12,4.034667495113367676e+12,3.943777842530283691e+12
1.465000000000000000e+02,1.444241643940312500e+13,6.319534426834489258e+12,3.951729208281229492e+12,3.862723092385832031e+12
1.470000000000000000e+02,1.414301942304123828e+13,6.188576159144210938e+12,3.869870239650010254e+12,3.782724265328605957e+12
1.475000000000000000e+02,1.384745089881202344e+13,6.059303206521193359e+12,3.789069710742845703e+12,3.703760702431965820e+12
1.480000000000000000e+02,1.355562917151397656e+13,5.931682039491923828e+12,3.709307246421681152e+12,3.625812078419884277e+12
1.485000000000000000e+02,1.326747331403935742e+13,5.805679926827188477e+12,3.630562997383978516e+12,3.548858366652965820e+12
1.490000000000000000e+02,1.298290311264161133e+13,5.681265002778695312e+12,3.552817664222111816e+12,3.472879788541622559e+12
1.495000000000000000e+02,1.270183901052869336e+13,5.558406350321200195e+12,3.476052522266083496e+12,3.397856741972519043e+12
1.500000000000000000e+02,1.242420205060228320e+13,5.437074103510321289e+12,3.400249446014525879e+12,3.323769701740662598e+12
1.505000000000000000e+02,1.214991381862471680e+13,5.317239572632243164e+12,3.325390931400816406e+12,3.250599082958573730e+12
1.510000000000000000e+02,1.187889638871853320e+13,5.198875396478378906e+12,3.251460113396972656e+12,3.178325055855540039e+12
1.515000000000000000e+02,1.161107227393791602e+13,5.081955726838964844e+12,3.178440775477300293e+12,3.106927297151102539e+12
1.520000000000000000e+02,1.134636438575283789e+13,4.966456451184382812e+12,3.106317346177547363e+12,3.036384659118985840e+12
1.525000000000000000e+02,1.108469600773844336e+13,4.852355460506694336e+12,3.035074876310523926e+12,2.966674732346408203e+12
1.530000000000000000e+02,1.082599079065629883e+13,4.739632970435219727e+12,2.964698988230183105e+12,2.897773271781481445e+12
1.535000000000000000e+02,1.057017277857575195e+13,4.628271905031738281e+12,2.895175785739420898e+12,2.829653447634611816e+12
1.540000000000000000e+02,1.031716647886736523e+13,4.518258354120159180e+12,2.826491709648124512e+12,2.762284872667848633e+12
1.545000000000000000e+02,1.006689699299625781e+13,4.409582116615380859e+12,2.758633319398885254e+12,2.695632344890581055e+12
1.550000000000000000e+02,9.819290230298431641e+12,4.302237344085959473e+12,2.691586975332380859e+12,2.629654229089419434e+12
1.555000000000000000e+02,9.574273233635716797e+12,4.196223300701557617e+12,2.625338388740997070e+12,2.564300381228405762e+12
1.560000000000000000e+02,9.331774654377564453e+12,4.091545257755235840e+12,2.559871997462259277e+12,2.499509495670799805e+12
1.565000000000000000e+02,9.091725425018804688e+12,3.988215543068737793e+12,2.495170112900068359e+12,2.435205725298709473e+12
1.570000000000000000e+02,8.854059691498683594e+12,3.886254767716937500e+12,2.431211769424686523e+12,2.371294387597513184e+12
1.575000000000000000e+02,8.618716084670874023e+12,3.785693254542142090e+12,2.367971188341354004e+12,2.307656523979857910e+12
1.580000000000000000e+02,8.385639432284901367e+12,3.686572694720998047e+12,2.305415745108884277e+12,2.244142023028249023e+12
1.585000000000000000e+02,8.154783040405335938e+12,3.588948059984447754e+12,2.243503299097133789e+12,2.180560948462670166e+12
1.590000000000000000e+02,7.926111707799123047e+12,3.492889798682913574e+12,2.182178708502034424e+12,2.116672626462189209e+12
1.595000000000000000e+02,7.699605680185721680e+12,3.398486343336521484e+12,2.121369307378258545e+12,2.052171940783115479e+12
1.600000000000000000e+02,7.475265805484946289e+12,3.305846955076500488e+12,2.060979065013334717e+12,1.986672153389501709e+12
1.605000000000000000e+02,7.254985223252061523e+12,3.214353759552719727e+12,2.000715900943229980e+12,1.921637162707606201e+12
1.610000000000000000e+02,7.041045293314816406e+12,3.124618420839022461e+12,1.942495903461341309e+12,1.860262957692077881e+12
1.615000000000000000e+02,6.833330233792456055e+12,3.036736922171374512e+12,1.886149572557744629e+12,1.802032115864000977e+12
1.620000000000000000e+02,6.631706315040968750e+12,2.950780193690895020e+12,1.831543054594186523e+12,1.746531925655840576e+12
1.625000000000000000e+02,6.436027757946982422e+12,2.866797930758801270e+12,1.778569624920092773e+12,1.693432710882526611e+12
1.630000000000000000e+02,6.246141230995089844e+12,2.784821932631236328e+12,1.727143103634793213e+12,1.642470504646257324e+12
1.635000000000000000e+02,6.061889251145894531e+12,2.704869004775791016e+12,1.677192787713482666e+12,1.593433229916883789e+12
1.640000000000000000e+02,5.883112730456152344e+12,2.626943468664434082e+12,1.628659569071370117e+12,1.546149701698592285e+12
1.645000000000000000e+02,5.709652859812578125e+12,2.551039321768273438e+12,1.581492977159676270e+12,1.500480894957468994e+12
1.650000000000000000e+02,5.541352480727692383e+12,2.477142088289458496e+12,1.535648939761298584e+12,1.456313028234025146e+12
1.655000000000000000e+02,5.378057063901950195e+12,2.405230398325066406e+12,1.491088099521462891e+12,1.413552099200904541e+12
1.660000000000000000e+02,5.219615387595004883e+12,2.335277329976814453e+12,1.447774558629025635e+12,1.372119578769875488e+12
1.665000000000000000e+02,5.065879988476634766e+12,2.267251545617395996e+12,1.405674951741308350e+12,1.331949027555567383e+12
1.670000000000000000e+02,4.916707441495441406e+12,2.201118250253056152e+12,1.364757769164151367e+12,1.292983444930590820e+12
1.675000000000000000e+02,4.771958512563135742e+12,2.136839996779809570e+12,1.324992869617158447e+12,1.255173198516146240e+12
1.680000000000000000e+02,4.631498217821389648e+12,2.074377359984706543e+12,1.286351135565801025e+12,1.218474412360896484e+12
1.685000000000000000e+02,4.495195815382469727e+12,2.013689498426046875e+12,1.248804234835490723e+12,1.182847716600782715e+12
1.690000000000000000e+02,4.362924749274133301e+12,1.954734620855679199e+12,1.212324460638695557e+12,1.148257281157859863e+12
1.695000000000000000e+02,4.234562560517883301e+12,1.897470371624852783e+12,1.176884628724878174e+12,1.114670071925808594e+12
1.700000000000000000e+02,4.109990776540150391e+12,1.841854147534582764e+12,1.142458015488258057e+12,1.082055280637599976e+12
1.705000000000000000e+02,3.989094787235783203e+12,1.787843356841657715e+12,1.109018324847701416e+12,1.050383889817671021e+12
1.710000000000000000e+02,3.871763713786058594e+12,1.735395629593259277e+12,1.076539674788810547e+12,1.019628342376260620e+12
1.715000000000000000e+02,3.757890274640701172e+12,1.684468987121324463e+12,1.044996596826015259e+12,9.897622919054472656e+11
1.720000000000000000e+02,3.647370651783903809e+12,1.635021977361585938e+12,1.014364043455319336e+12,9.607604149081658936e+11
1.725000000000000000e+02,3.540104359435875488e+12,1.587013781653127197e+12,9.846174000481285400e+11,9.325982702961203613e+11
1.730000000000000000e+02,3.435994116614214844e+12,1.540404297806623779e+12,9.557324986803884277e+11,9.052521947410673828e+11
1.735000000000000000e+02,3.334945724444296875e+12,1.495154203483406250e+12,9.276856321736550293e+11,8.786992250295352783e+11
1.740000000000000000e+02,3.236867948715693848e+12,1.451225003290277832e+12,9.004535672066873779e+11,8.529170405897525635e+11
1.745000000000000000e+02,3.141672407900830566e+12,1.408579062451934570e+12,8.740135557836180420e+11,8.278839209451219482e+11
1.750000000000000000e+02,3.049273466655075684e+12,1.367179629459837158e+12,8.483433446542194824e+11,8.035787140880694580e+11
1.755000000000000000e+02,2.959588134682308594e+12,1.326990849705869873e+12,8.234211825024595947e+11,7.799808127347580566e+11
1.760000000000000000e+02,2.872535970762570312e+12,1.287977771776485352e+12,7.992258248724969482e+11,7.570701361716009521e+11
1.765000000000000000e+02,2.788038991684535645e+12,1.250106347804278564e+12,7.757365369043671875e+11,7.348271159846811523e+11
1.770000000000000000e+02,2.706021585797318359e+12,1.213343429037985596e+12,7.529330940174882812e+11,7.132326844094445801e+11
1.775000000000000000e+02,2.626410430883869141e+12,1.177656757594158447e+12,7.307957807188791504e+11,6.922682643795560303e+11
1.780000000000000000e+02,2.549134416060939453e+12,1.143014955187841797e+12,7.093053877329780273e+11,6.719157606135571289e+11
1.785000000000000000e+02,2.474124567418705078e+12,1.109387509500667725e+12,6.884432076552059326e+11,6.521575512739510498e+11
1.790000000000000000e+02,2.401313977128439453e+12,1.076744758728697998e+12,6.681910293286459961e+11,6.329764798799837646e+11
1.795000000000000000e+02,2.330637735763923828e+12,1.045057874755729004e+12,6.485311311333149414e+11,6.143558472642678223e+11
1.800000000000000000e+02,2.262032867601567871e+12,1.014298845316981689e+12,6.294462733646585693e+11,5.962794034430208740e+11
1.805000000000000000e+02,2.195438268683758057e+12,9.844404554513668213e+11,6.109196898623699951e+11,5.787313393268864746e+11
1.810000000000000000e+02,2.130794647448742188e+12,9.554562684849757080e+11,5.929350790347235107e+11,5.616962782400832520e+11
1.815000000000000000e+02,2.068044467749394043e+12,9.273206067421293945e+11,5.754765944076422119e+11,5.451592672434303589e+11
1.820000000000000000e+02,2.007131894098690186e+12,9.000085321428824463e+11,5.585288348119569092e+11,5.291057682754118042e+11
1.825000000000000000e+02,1.948002738998130615e+12,8.734958268139991455e+11,5.420768343081318359e+11,5.135216491369472656e+11
1.830000000000000000e+02,1.890604412216453369e+12,8.477589738146149902e+11,5.261060519338345947e+11,4.983931743522380981e+11
1.835000000000000000e+02,1.834885871902141602e+12,8.227751380570799561e+11,5.106023613477926636e+11,4.837069959409219360e+11
1.840000000000000000e+02,1.780797577422432129e+12,7.985221474852818604e+11,4.955520404324133911e+11,4.694501441375608521e+11
1.845000000000000000e+02,1.728291443833443848e+12,7.749784745589754639e+11,4.809417609074649048e+11,4.556100180928180542e+11
1.850000000000000000e+02,1.677320797894637451e+12,7.521232180810858154e+11,4.667585779989753418e+11,4.421743765891651611e+11
1.855000000000000000e+02,1.627840335548966553e+12,7.299360853948144531e+11,4.529899201995953369e+11,4.291313288002466431e+11
1.860000000000000000e+02,1.579806080797841309e+12,7.083973749704150391e+11,4.396235791502213745e+11,4.164693251206124878e+11
1.865000000000000000e+02,1.533175345905126465e+12,6.874879593947895508e+11,4.266476996669346924e+11,4.041771480885219116e+11
1.870000000000000000e+02,1.487906692872032959e+12,6.671892687720367432e+11,4.140507699324056396e+11,3.922439034218310547e+11
1.875000000000000000e+02,1.443959896127477783e+12,6.474832745391639404e+11,4.018216118667835693e+11,3.806590111834110718e+11
1.880000000000000000e+02,1.401295906384188232e+12,6.283524736978951416e+11,3.899493716892096558e+11,3.694121970898759766e+11
1.885000000000000000e+02,1.359876815614519531e+12,6.097798734605578613e+11,3.784235106784592285e+11,3.584934839746604004e+11
1.890000000000000000e+02,1.319665823102711670e+12,5.917489763065527344e+11,3.672337961381736450e+11,3.478931834139349976e+11
1.895000000000000000e+02,1.280627202534064453e+12,5.742437654436192627e+11,3.563702925702266235e+11,3.376018875219019775e+11
1.900000000000000000e+02,1.242726270083831299e+12,5.572486906672614746e+11,3.458233530576746826e+11,3.276104609198153076e+11
1.905000000000000000e+02,1.205929353470656494e+12,5.407486546103203125e+11,3.355836108573089600e+11,3.179100328815621948e+11
1.910000000000000000e+02,1.170203761942769043e+12,5.247289993741545410e+11,3.256419712003104858e+11,3.084919896570661011e+11
1.915000000000000000e+02,1.135517757165519287e+12,5.091754935319349365e+11,3.159896032983281860e+11,2.993479669734840698e+11
1.920000000000000000e+02,1.101840524981932861e+12,4.940743194941035767e+11,3.066179325514552002e+11,2.904698427130387573e+11
1.925000000000000000e+02,1.069142148019167114e+12,4.794120612255861206e+11,2.975186329532839355e+11,2.818497297655054932e+11
1.930000000000000000e+02,1.037393579114943481e+12,4.651756923038994751e+11,2.886836196878124390e+11,2.734799690524467468e+11
1.935000000000000000e+02,1.006566615540468018e+12,4.513525643066865845e+11,2.801050419118074341e+11,2.653531227198408508e+11
1.940000000000000000e+02,9.766338739968361816e+11,4.379303955169055786e+11,2.717752757158133545e+11,2.574619674952983398e+11
1.945000000000000000e+02,9.475687663635864258e+11,4.248972599333682251e+11,2.636869172559308167e+11,2.497994882057612610e+11
1.950000000000000000e+02,9.193454761798745117e+11,4.122415765735730591e+11,2.558327760480944824e+11,2.423588714518066101e+11
1.955000000000000000e+02,8.919389358391654053e+11,3.999520990549679565e+11,2.482058684154565430e+11,2.351334994348017273e+11
1.960000000000000000e+02,8.653248044802305908e+11,3.880179054403258667e+11,2.407994110789160767e+11,2.281169439340179443e+11
1.965000000000000000e+02,8.394794465586529541e+11,3.764283883309649048e+11,2.336068148798373413e+11,2.213029604319145813e+11
1.970000000000000000e+02,8.143799110829713135e+11,3.651732451911302490e+11,2.266216786230174255e+11,2.146854823876021118e+11
1.975000000000000000e+02,7.900039115027907715e+11,3.542424688842743530e+11,2.198377830270676270e+11,2.082586156613081665e+11
1.980000000000000000e+02,7.663298062351173096e+11,3.436263384005813599e+11,2.132490847680324402e+11,2.020166330962224121e+11
1.985000000000000000e+02,7.433365798176072998e+11,3.333154097521463013e+11,2.068497106011755981e+11,1.959539692695436707e+11
1.990000000000000000e+02,7.210038246768939209e+11,3.233005070093759766e+11,2.006339515442596130e+11,1.900652154316065063e+11
1.995000000000000000e+02,6.993117235020036621e+11,3.135727134484651489e+11,1.945962571047232666e+11,1.843451146618968811e+11
2.000000000000000000e+02,6.782410322108695068e+11,3.041233627752408447e+11,1.887312295314756775e+11,1.787885572837418213e+11
2.005000000000000000e+02,6.577730634986099854e+11,2.949440303856398315e+11,1.830336180710876160e+11,1.733905765974792786e+11
2.010000000000000000e+02,6.378896709540017090e+11,2.860265246164342651e+11,1.774983132069142456e+11,1.681463450150234680e+11
2.015000000000000000e+02,6.185732337270175781e+11,2.773628779325903320e+11,1.721203408588515320e+11,1.630511707106329651e+11
2.020000000000000000e+02,5.998066417262347412e+11,2.689453379885980225e+11,1.668948565209846802e+11,1.581004949437467346e+11
2.025000000000000000e+02,5.815732813167020264e+11,2.607663584906886902e+11,1.618171393147111511e+11,1.532898902648433533e+11
2.030000000000000000e+02,5.638570214781984863e+11,2.528185897747297058e+11,1.568825859359422913e+11,1.486150598875993347e+11
2.035000000000000000e+02,5.466422003688245239e+11,2.450948690000189209e+11,1.520867044774910583e+11,1.440718386054240112e+11
2.040000000000000000e+02,5.299136122161932983e+11,2.375882098431472473e+11,1.474251081119795227e+11,1.396561957555180664e+11
2.045000000000000000e+02,5.136564944299747314e+11,2.302917915564737549e+11,1.428935086273037109e+11,1.353642408971438446e+11
2.050000000000000000e+02,4.978565147873021851e+11,2.231989472347712097e+11,1.384877098164731445e+11,1.311922330850477295e+11
2.055000000000000000e+02,4.824997584879854736e+11,2.163031511082442932e+11,1.342036007377297668e+11,1.271365948995767212e+11
2.060000000000000000e+02,4.675727148017282715e+11,2.095980046534833069e+11,1.300371488804936066e+11,1.231939327612552338e+11
2.065000000000000000e+02,4.530622629286497803e+11,2.030772212831225586e+11,1.259843932990604401e+11,1.193610655368509979e+11
2.070000000000000000e+02,4.389556565617856445e+11,1.967346093423042603e+11,1.220414378116407623e+11,1.156350640690136261e+11
2.075000000000000000e+02,4.252405064612543945e+11,1.905640531057750854e+11,1.182044444089019165e+11,1.120133050779881592e+11
2.080000000000000000e+02,4.119047601151656494e+11,1.845594914335321655e+11,1.144696270772674561e+11,1.084935439491623993e+11
2.085000000000000000e+02,3.989366772495462036e+11,1.787148937090125122e+11,1.108332463204584198e+11,1.050740123102415466e+11
2.090000000000000000e+02,3.863247995388842163e+11,1.730242326528572998e+11,1.072916047626554565e+11,1.017535481155343933e+11
2.095000000000000000e+02,3.740579123272307739e+11,1.674814535828112488e+11,1.038410443430647278e+11,9.853176832144427490e+10
2.100000000000000000e+02,3.621249954566395264e+11,1.620804396803320312e+11,1.004779457692765961e+11,9.540929732582727051e+10
2.105000000000000000e+02,3.505151593651722412e+11,1.568149728375983276e+11,9.719873109264947510e+10,9.238806837484700012e+10
2.110000000000000000e+02,3.392175613889318848e+11,1.516786897039267883e+11,9.399987050925044250e+10,8.947172040425158691e+10
2.115000000000000000e+02,3.282212955941373291e+11,1.466650326456586914e+11,9.087789478186036682e+10,8.666611965501962280e+10
2.120000000000000000e+02,3.175152473584406738e+11,1.417671955000570984e+11,8.782941502967790222e+10,8.398004438264871216e+10
2.125000000000000000e+02,3.070879011633960571e+11,1.369780642713636627e+11,8.485115204907052612e+10,8.142608271432118225e+10
2.130000000000000000e+02,2.969270864507667236e+11,1.322901533265036926e+11,8.193997781632612610e+10,7.902180905078767395e+10
2.135000000000000000e+02,2.870196416760123291e+11,1.276955382552865601e+11,7.909297238383641052e+10,7.679132447836512756e+10
2.140000000000000000e+02,2.773509705186113892e+11,1.231857874372951660e+11,7.630750001104682922e+10,7.476727291827693176e+10
2.145000000000000000e+02,2.679044561371449280e+11,1.187518956065865631e+11,7.358130905942903137e+10,7.299347912391162109e+10
2.150000000000000000e+02,2.586606888003116455e+11,1.143842244570867310e+11,7.091266090045452881e+10,7.152839967459684753e+10
2.155000000000000000e+02,2.495964484207188416e+11,1.100724577636564331e+11,6.830049379188478088e+10,7.044963713903915405e+10
2.160000000000000000e+02,2.406833654629429932e+11,1.058055818430363007e+11,6.574462829430340576e+10,6.985984497421659851e+10
2.165000000000000000e+02,2.318861600774423828e+11,1.015719067565272064e+11,6.324602120703226471e+10,6.989445225466583252e+10
2.170000000000000000e+02,2.231603284073985901e+11,9.735914987992436218e+10,6.080707501764465332e+10,7.073177058626246643e+10
2.175000000000000000e+02,2.144491045645038452e+11,9.315461188456605530e+10,5.843200920989346313e+10,7.260622055247492981e+10
2.180000000000000000e+02,2.056794738119455261e+11,8.894548651559504700e+10,5.612729806323480225e+10,7.582564495220715332e+10
2.185000000000000000e+02,1.967569431306659241e+11,8.471936078191111755e+10,5.390217622863804626e+10,8.079397829857087708e+10
2.190000000000000000e+02,1.875586844691928406e+11,8.046498255817037964e+10,5.176920756097605896e+10,8.804093947876022339e+10
2.195000000000000000e+02,1.779245468641932983e+11,7.617339982118669128e+10,4.974490327034827423e+10,9.826093737084953308e+10
2.200000000000000000e+02,1.676452774303605347e+11,7.183961201493443298e+10,4.785036079860313416e+10,1.123640674872791595e+11
2.205000000000000000e+02,1.570144947873374939e+11,6.815616535720140076e+10,4.631403434689144135e+10,1.300118596306129456e+11
2.210000000000000000e+02,1.470417928650061646e+11,6.458532743893743134e+10,4.469252235665372467e+10,1.448908725986932373e+11
2.215000000000000000e+02,1.376853739753536682e+11,6.113452431039952087e+10,4.301144634284934235e+10,1.572410917410863953e+11
2.220000000000000000e+02,1.289060234019628906e+11,5.780878786592362213e+10,4.129250041861366272e+10,1.672886578780559082e+11
2.225000000000000000e+02,1.206669450429144440e+11,5.461115183863316345e+10,3.955394329077578735e+10,1.752457920813955688e+11
2.230000000000000000e+02,1.129336071905970154e+11,5.154299091354727936e+10,3.781103514897660065e+10,1.813108934838542786e+11
2.235000000000000000e+02,1.056735978020700378e+11,4.860431065732770538e+10,3.607642485281140900e+10,1.856687758063671875e+11
2.240000000000000000e+02,9.885648865339451599e+10,4.579399494459618378e+10,3.436049241041856384e+10,1.884910132986267700e+11
2.245000000000000000e+02,9.245370780852470398e+10,4.311001667561278534e+10,3.267165133788504791e+10,1.899363711795897522e+11
2.250000000000000000e+02,8.643841986835653687e+10,4.054961681079561615e+10,3.101661509869205475e+10,1.901512995029907837e+11
2.255000000000000000e+02,8.078541349792723083e+10,3.810945607874304962e+10,2.940063144985284424e+10,1.892704727201531677e+11
2.260000000000000000e+02,7.547099576040332031e+10,3.578574313352764130e+10,2.782768816972618866e+10,1.874173601217021790e+11
2.265000000000000000e+02,7.047289281502041626e+10,3.357434243206590271e+10,2.630069331287322617e+10,1.847048148616952820e+11
2.270000000000000000e+02,6.577015656273242950e+10,3.147086466392814255e+10,2.482163283104505920e+10,1.812356714464900818e+11
2.275000000000000000e+02,6.134307684833148956e+10,2.947074218490565872e+10,2.339170811600711441e+10,1.771033434477321472e+11
2.280000000000000000e+02,5.717309885105173492e+10,2.756929157499266434e+10,2.201145575951317596e+10,1.723924148100934753e+11
2.285000000000000000e+02,5.324274531740644836e+10,2.576176515411248779e+10,2.068085158728867340e+10,1.671792195027903137e+11
2.290000000000000000e+02,4.953554331036038208e+10,2.404339303974427414e+10,1.939940080644076157e+10,1.615324054389860229e+11
2.295000000000000000e+02,4.603595516779187775e+10,2.240941711415470886e+10,1.816621590824464798e+10,1.555134795845313721e+11
2.300000000000000000e+02,4.272931338088503265e+10,2.085511808127584839e+10,1.698008378942749214e+10,1.491773320209633179e+11
2.305000000000000000e+02,3.960175911951251221e+10,1.937583663049684906e+10,1.583952339352455521e+10,1.425727374366518860e+11
