x_cm,phi_g1,phi_g2,phi_g3,phi_g4
1.155000000000000000e+02,9.813571838455443750e+13,4.248790684856149219e+13,2.682839338796776953e+13,3.097838838578541797e+13
1.160000000000000000e+02,9.817611589132229688e+13,4.250539696870043750e+13,2.683943727923693359e+13,3.099114061988602734e+13
1.165000000000000000e+02,9.821176534850834375e+13,4.252083141847118750e+13,2.684918314625865234e+13,3.100239404268286328e+13
1.170000000000000000e+02,9.824266503201296875e+13,4.253420945142398438e+13,2.685763051769761719e+13,3.101214810993138672e+13
1.175000000000000000e+02,9.826881344744807812e+13,4.254553042056279688e+13,2.686477898501730469e+13,3.102040234989983984e+13
1.180000000000000000e+02,9.829020933020909375e+13,4.255479377837639844e+13,2.687062820249942188e+13,3.102715636339194141e+13
1.185000000000000000e+02,9.830685164553582812e+13,4.256199907686493750e+13,2.687517788726073047e+13,3.103240982376618750e+13
1.190000000000000000e+02,9.831873958856329688e+13,4.256714596756168750e+13,2.687842781926679688e+13,3.103616247695175391e+13
1.195000000000000000e+02,9.832587258435990625e+13,4.257023420154971875e+13,2.688037784134249609e+13,3.103841414146064844e+13
1.200000000000000000e+02,9.832825028795557812e+13,4.257126362947416406e+13,2.688102785917979688e+13,3.103916470839660547e+13
1.205000000000000000e+02,9.832587258435856250e+13,4.257023420154917188e+13,2.688037784134214453e+13,3.103841414146023828e+13
1.210000000000000000e+02,9.831873958856062500e+13,4.256714596756057812e+13,2.687842781926608594e+13,3.103616247695095312e+13
1.215000000000000000e+02,9.830685164553179688e+13,4.256199907686325781e+13,2.687517788725968750e+13,3.103240982376501562e+13
1.220000000000000000e+02,9.829020933020379688e+13,4.255479377837415625e+13,2.687062820249803906e+13,3.102715636339037500e+13
1.225000000000000000e+02,9.826881344744148438e+13,4.254553042056002344e+13,2.686477898501559375e+13,3.102040234989787891e+13
1.230000000000000000e+02,9.824266503200506250e+13,4.253420945142066406e+13,2.685763051769554688e+13,3.101214810992903125e+13
1.235000000000000000e+02,9.821176534849909375e+13,4.252083141846730469e+13,2.684918314625623438e+13,3.100239404268010938e+13
1.240000000000000000e+02,9.817611589131181250e+13,4.250539696869602344e+13,2.683943727923418359e+13,3.099114061988290625e+13
1.245000000000000000e+02,9.813571838454259375e+13,4.248790684855651562e+13,2.682839338796466797e+13,3.097838838578189062e+13
1.250000000000000000e+02,9.809057478191901562e+13,4.246836190391602344e+13,2.681605200655864844e+13,3.096413795710792188e+13
1.255000000000000000e+02,9.804068726670159375e+13,4.244676308001833594e+13,2.680241373187710547e+13,3.094839002304841016e+13
1.260000000000000000e+02,9.798605825157915625e+13,4.242311142143817969e+13,2.678747922350210547e+13,3.093114534521394531e+13
1.265000000000000000e+02,9.792669037855132812e+13,4.239740807203060938e+13,2.677124920370489453e+13,3.091240475760150391e+13
1.270000000000000000e+02,9.786258651880134375e+13,4.236965427487575000e+13,2.675372445741096484e+13,3.089216916655419141e+13
1.275000000000000000e+02,9.779374977255664062e+13,4.233985137221858594e+13,2.673490583216216797e+13,3.087043955071721484e+13
1.280000000000000000e+02,9.772018346893943750e+13,4.230800080540425781e+13,2.671479423807564453e+13,3.084721696099074609e+13
1.285000000000000000e+02,9.764189116580545312e+13,4.227410411480808594e+13,2.669339064779980859e+13,3.082250252047889844e+13
1.290000000000000000e+02,9.755887664957203125e+13,4.223816293976126562e+13,2.667069609646739062e+13,3.079629742443569531e+13
1.295000000000000000e+02,9.747114393503464062e+13,4.220017901847149219e+13,2.664671168164525391e+13,3.076860294020692578e+13
1.300000000000000000e+02,9.737869726517318750e+13,4.216015418793894531e+13,2.662143856328146484e+13,3.073942040716920703e+13
1.305000000000000000e+02,9.728154111094653125e+13,4.211809038386741406e+13,2.659487796364899609e+13,3.070875123666486328e+13
1.310000000000000000e+02,9.717968017107618750e+13,4.207398964057067969e+13,2.656703116728683984e+13,3.067659691193389062e+13
1.315000000000000000e+02,9.707311937181942188e+13,4.202785409087418750e+13,2.653789952093769141e+13,3.064295898804217188e+13
1.320000000000000000e+02,9.696186386673060938e+13,4.197968596601182812e+13,2.650748443348296875e+13,3.060783909180628516e+13
1.325000000000000000e+02,9.684591903641217188e+13,4.192948759551807812e+13,2.647578737587449219e+13,3.057123892171476953e+13
1.330000000000000000e+02,9.672529048825457812e+13,4.187726140711524219e+13,2.644280988106357422e+13,3.053316024784603906e+13
1.335000000000000000e+02,9.659998405616476562e+13,4.182300992659621094e+13,2.640855354392671094e+13,3.049360491178271484e+13
1.340000000000000000e+02,9.647000580028423438e+13,4.176673577770218750e+13,2.637302002118851562e+13,3.045257482652263672e+13
1.345000000000000000e+02,9.633536200669578125e+13,4.170844168199582031e+13,2.633621103134157031e+13,3.041007197638632031e+13
1.350000000000000000e+02,9.619605918711971875e+13,4.164813045872953125e+13,2.629812835456332031e+13,3.036609841692096094e+13
1.355000000000000000e+02,9.605210407859896875e+13,4.158580502470932031e+13,2.625877383263005469e+13,3.032065627480100000e+13
1.360000000000000000e+02,9.590350364317292188e+13,4.152146839415349219e+13,2.621814936882768750e+13,3.027374774772539453e+13
1.365000000000000000e+02,9.575026506754101562e+13,4.145512367854703125e+13,2.617625692785982812e+13,3.022537510431122266e+13
1.370000000000000000e+02,9.559239576271510938e+13,4.138677408649120312e+13,2.613309853575266797e+13,3.017554068398396094e+13
1.375000000000000000e+02,9.542990336366085938e+13,4.131642292354803906e+13,2.608867627975716406e+13,3.012424689686441406e+13
1.380000000000000000e+02,9.526279572892885938e+13,4.124407359208084375e+13,2.604299230824788281e+13,3.007149622365214062e+13
1.385000000000000000e+02,9.509108094027442188e+13,4.116972959108944531e+13,2.599604883061925000e+13,3.001729121550539453e+13
1.390000000000000000e+02,9.491476730226639062e+13,4.109339451604103906e+13,2.594784811717865234e+13,2.996163449391783984e+13
1.395000000000000000e+02,9.473386334188615625e+13,4.101507205869624219e+13,2.589839249903657031e+13,2.990452875059177734e+13
1.400000000000000000e+02,9.454837780811457812e+13,4.093476600693064844e+13,2.584768436799398828e+13,2.984597674730790234e+13
1.405000000000000000e+02,9.435831967150935938e+13,4.085248024455153125e+13,2.579572617642658984e+13,2.978598131579169922e+13
1.410000000000000000e+02,9.416369812377109375e+13,4.076821875111012500e+13,2.574252043716623438e+13,2.972454535757663672e+13
1.415000000000000000e+02,9.396452257729853125e+13,4.068198560170907812e+13,2.568806972337931250e+13,2.966167184386374219e+13
1.420000000000000000e+02,9.376080266473368750e+13,4.059378496680531250e+13,2.563237666844252344e+13,2.959736381537793359e+13
1.425000000000000000e+02,9.355254823849573438e+13,4.050362111200851562e+13,2.557544396581527734e+13,2.953162438222091016e+13
1.430000000000000000e+02,9.333976937030443750e+13,4.041149839787474219e+13,2.551727436890957422e+13,2.946445672372082812e+13
1.435000000000000000e+02,9.312247635069351562e+13,4.031742127969544531e+13,2.545787069095678125e+13,2.939586408827849219e+13
1.440000000000000000e+02,9.290067968851243750e+13,4.022139430728212500e+13,2.539723580487163672e+13,2.932584979321024219e+13
1.445000000000000000e+02,9.267439011041848438e+13,4.012342212474627344e+13,2.533537264311324219e+13,2.925441722458757031e+13
1.450000000000000000e+02,9.244361856035801562e+13,4.002350947027474219e+13,2.527228419754327344e+13,2.918156983707328516e+13
1.455000000000000000e+02,9.220837619903687500e+13,3.992166117590058594e+13,2.520797351928132422e+13,2.910731115375447656e+13
1.460000000000000000e+02,9.196867440338096875e+13,3.981788216726934375e+13,2.514244371855723828e+13,2.903164476597217578e+13
1.465000000000000000e+02,9.172452476598600000e+13,3.971217746340093750e+13,2.507569796456080859e+13,2.895457433314757031e+13
1.470000000000000000e+02,9.147593909455660938e+13,3.960455217644683594e+13,2.500773948528844141e+13,2.887610358260516016e+13
1.475000000000000000e+02,9.122292941133537500e+13,3.949501151144281250e+13,2.493857156738708594e+13,2.879623630939233984e+13
1.480000000000000000e+02,9.096550795252175000e+13,3.938356076605735156e+13,2.486819755599520703e+13,2.871497637609599219e+13
1.485000000000000000e+02,9.070368716767982812e+13,3.927020533033521094e+13,2.479662085458108203e+13,2.863232771265553906e+13
1.490000000000000000e+02,9.043747971913640625e+13,3.915495068643696875e+13,2.472384492477819141e+13,2.854829431617311328e+13
1.495000000000000000e+02,9.016689848136867188e+13,3.903780240837373438e+13,2.464987328621774609e+13,2.846288025071994531e+13
1.500000000000000000e+02,8.989195654038151562e+13,3.891876616173771094e+13,2.457470951635857422e+13,2.837608964714010156e+13
1.505000000000000000e+02,8.961266719307462500e+13,3.879784770342803125e+13,2.449835725031397656e+13,2.828792670285052734e+13
1.510000000000000000e+02,8.932904394659953125e+13,3.867505288137252344e+13,2.442082018067602344e+13,2.819839568163811719e+13
1.515000000000000000e+02,8.904110051770601562e+13,3.855038763424471875e+13,2.434210205733693750e+13,2.810750091345346094e+13
1.520000000000000000e+02,8.874885083207935938e+13,3.842385799117672656e+13,2.426220668730774609e+13,2.801524679420155078e+13
1.525000000000000000e+02,8.845230902366625000e+13,3.829547007146767969e+13,2.418113793453416797e+13,2.792163778552902734e+13
1.530000000000000000e+02,8.815148943399151562e+13,3.816523008428775781e+13,2.409889971970972266e+13,2.782667841460855078e+13
1.535000000000000000e+02,8.784640661146454688e+13,3.803314432837785156e+13,2.401549602008614062e+13,2.773037327391977734e+13
1.540000000000000000e+02,8.753707531067550000e+13,3.789921919174498438e+13,2.393093086928101562e+13,2.763272702102719922e+13
1.545000000000000000e+02,8.722351049168200000e+13,3.776346115135338281e+13,2.384520835708272656e+13,2.753374437835511328e+13
1.550000000000000000e+02,8.690572731928531250e+13,3.762587677281125000e+13,2.375833262925262500e+13,2.743343013295903516e+13
1.555000000000000000e+02,8.658374116229729688e+13,3.748647271005316406e+13,2.367030788732458594e+13,2.733178913629424219e+13
1.560000000000000000e+02,8.625756759279685938e+13,3.734525570501830469e+13,2.358113838840178125e+13,2.722882630398116406e+13
1.565000000000000000e+02,8.592722238537684375e+13,3.720223258732449219e+13,2.349082844495081641e+13,2.712454661556770312e+13
1.570000000000000000e+02,8.559272151638131250e+13,3.705741027393779688e+13,2.339938242459313281e+13,2.701895511428837109e+13
1.575000000000000000e+02,8.525408116313265625e+13,3.691079576883800781e+13,2.330680474989389844e+13,2.691205690682034375e+13
1.580000000000000000e+02,8.491131770314935938e+13,3.676239616267994531e+13,2.321309989814798047e+13,2.680385716303664062e+13
1.585000000000000000e+02,8.456444771335387500e+13,3.661221863245059375e+13,2.311827240116353516e+13,2.669436111575599609e+13
1.590000000000000000e+02,8.421348796927098438e+13,3.646027044112197656e+13,2.302232684504281641e+13,2.658357406048982812e+13
1.595000000000000000e+02,8.385845544421635938e+13,3.630655893729980469e+13,2.292526786996038672e+13,2.647150135518617578e+13
1.600000000000000000e+02,8.349936730847557812e+13,3.615109155486828125e+13,2.282710016993871484e+13,2.635814841997058594e+13
1.605000000000000000e+02,8.313624092847415625e+13,3.599387581263046094e+13,2.272782849262126172e+13,2.624352073688395312e+13
1.610000000000000000e+02,8.276909386593695312e+13,3.583491931394477344e+13,2.262745763904278125e+13,2.612762384961751562e+13
1.615000000000000000e+02,8.239794387703943750e+13,3.567422974635712500e+13,2.252599246339723047e+13,2.601046336324465234e+13
1.620000000000000000e+02,8.202280891154856250e+13,3.551181488122935156e+13,2.242343787280307422e+13,2.589204494394989453e+13
1.625000000000000000e+02,8.164370711195479688e+13,3.534768257336334375e+13,2.231979882706590625e+13,2.577237431875493359e+13
1.630000000000000000e+02,8.126065681259439062e+13,3.518184076062119141e+13,2.221508033843871875e+13,2.565145727524155078e+13
1.635000000000000000e+02,8.087367653876315625e+13,3.501429746354135938e+13,2.210928747137950391e+13,2.552929966127185938e+13
1.640000000000000000e+02,8.048278500581971875e+13,3.484506078495092578e+13,2.200242534230640625e+13,2.540590738470537500e+13
1.645000000000000000e+02,8.008800111828112500e+13,3.467413890957375391e+13,2.189449911935035547e+13,2.528128641311335156e+13
1.650000000000000000e+02,7.968934396890785938e+13,3.450154010363480469e+13,2.178551402210513281e+13,2.515544277349007031e+13
1.655000000000000000e+02,7.928683283778081250e+13,3.432727271446042578e+13,2.167547532137516797e+13,2.502838255196132812e+13
1.660000000000000000e+02,7.888048719136845312e+13,3.415134517007500000e+13,2.156438833892057031e+13,2.490011189348999219e+13
1.665000000000000000e+02,7.847032668158554688e+13,3.397376597879332031e+13,2.145225844719995312e+13,2.477063700157860938e+13
1.670000000000000000e+02,7.805637114484234375e+13,3.379454372880953906e+13,2.133909106911072656e+13,2.463996413796921875e+13
1.675000000000000000e+02,7.763864060108548438e+13,3.361368708778210156e+13,2.122489167772685938e+13,2.450809962234013281e+13
1.680000000000000000e+02,7.721715525282932812e+13,3.343120480241479688e+13,2.110966579603442188e+13,2.437504983199985547e+13
1.685000000000000000e+02,7.679193548417900000e+13,3.324710569803435938e+13,2.099341899666450391e+13,2.424082120157812891e+13
1.690000000000000000e+02,7.636300185984448438e+13,3.306139867816403906e+13,2.087615690162391797e+13,2.410542022271378906e+13
1.695000000000000000e+02,7.593037512414595312e+13,3.287409272409375391e+13,2.075788518202327344e+13,2.396885344373989453e+13
1.700000000000000000e+02,7.549407620001057812e+13,3.268519689444639062e+13,2.063860955780289453e+13,2.383112746936551172e+13
1.705000000000000000e+02,7.505412618796048438e+13,3.249472032474059766e+13,2.051833579745610938e+13,2.369224896035451953e+13
1.710000000000000000e+02,7.461054636509276562e+13,3.230267222695023438e+13,2.039706971775022656e+13,2.355222463320106641e+13
1.715000000000000000e+02,7.416335818405042188e+13,3.210906188905986719e+13,2.027481718344507812e+13,2.341106125980172266e+13
1.720000000000000000e+02,7.371258327198539062e+13,3.191389867461721094e+13,2.015158410700903516e+13,2.326876566712405859e+13
1.725000000000000000e+02,7.325824342951332812e+13,3.171719202228211328e+13,2.002737644833258984e+13,2.312534473687144531e+13
1.730000000000000000e+02,7.280036062966032812e+13,3.151895144537203125e+13,1.990220021443926172e+13,2.298080540514399609e+13
1.735000000000000000e+02,7.233895701680153125e+13,3.131918653140452734e+13,1.977606145919398047e+13,2.283515466209500781e+13
1.740000000000000000e+02,7.187405490559192188e+13,3.111790694163637891e+13,1.964896628300861328e+13,2.268839955158285547e+13
1.745000000000000000e+02,7.140567677989040625e+13,3.091512241059974609e+13,1.952092083254459766e+13,2.254054717081758594e+13
1.750000000000000000e+02,7.093384529167537500e+13,3.071084274563518359e+13,1.939193130041271094e+13,2.239160467000179688e+13
1.755000000000000000e+02,7.045858325995434375e+13,3.050507782642198438e+13,1.926200392486919141e+13,2.224157925196490234e+13
1.760000000000000000e+02,6.997991366966650781e+13,3.029783760450540625e+13,1.913114498950855469e+13,2.209047817179005078e+13
1.765000000000000000e+02,6.949785967057944531e+13,3.008913210282142578e+13,1.899936082295237109e+13,2.193830873643226172e+13
1.770000000000000000e+02,6.901244457618014844e+13,2.987897141521870703e+13,1.886665779853344531e+13,2.178507830432687891e+13
1.775000000000000000e+02,6.852369186256150781e+13,2.966736570597822656e+13,1.873304233397518750e+13,2.163079428498632422e+13
1.780000000000000000e+02,6.803162516730439062e+13,2.945432520933025391e+13,1.859852089106501172e+13,2.147546413858323828e+13
1.785000000000000000e+02,6.753626828835743750e+13,2.923986022896900781e+13,1.846309997532106641e+13,2.131909537551757812e+13
1.790000000000000000e+02,6.703764518291489844e+13,2.902398113756498047e+13,1.832678613565112891e+13,2.116169555596478125e+13
1.795000000000000000e+02,6.653577996629463281e+13,2.880669837627490234e+13,1.818958596400194922e+13,2.100327228940132812e+13
1.800000000000000000e+02,6.603069691081803906e+13,2.858802245424917578e+13,1.805150609499767578e+13,2.084383323410351953e+13
1.805000000000000000e+02,6.552242044469453125e+13,2.836796394813678516e+13,1.791255320556467188e+13,2.068338609661417578e+13
1.810000000000000000e+02,6.501097515091345312e+13,2.814653350158712500e+13,1.777273401454037109e+13,2.052193863117128906e+13
1.815000000000000000e+02,6.449638576614645312e+13,2.792374182474862109e+13,1.763205528226241797e+13,2.035949863909111328e+13
1.820000000000000000e+02,6.397867717966589844e+13,2.769959969376316797e+13,1.749052381013430664e+13,2.019607396809688281e+13
1.825000000000000000e+02,6.345787443228346875e+13,2.747411795025552344e+13,1.734814644016206055e+13,2.003167251158279688e+13
1.830000000000000000e+02,6.293400271531604688e+13,2.724730750081625391e+13,1.720493005445600781e+13,1.986630220780082422e+13
1.835000000000000000e+02,6.240708736958682812e+13,2.701917931647641016e+13,1.706088157468979688e+13,1.969997103895548438e+13
1.840000000000000000e+02,6.187715388447075781e+13,2.678974443217130859e+13,1.691600796150752344e+13,1.953268703018961328e+13
1.845000000000000000e+02,6.134422789699668750e+13,2.655901394619001172e+13,1.677031621386760938e+13,1.936445824844038281e+13
1.850000000000000000e+02,6.080833519101923438e+13,2.632699901960621094e+13,1.662381336830966602e+13,1.919529280114186328e+13
1.855000000000000000e+02,6.026950169647796094e+13,2.609371087568456641e+13,1.647650649812779883e+13,1.902519883474632031e+13
1.860000000000000000e+02,5.972775348876385156e+13,2.585916079925469531e+13,1.632840271243007812e+13,1.885418453303165234e+13
1.865000000000000000e+02,5.918311678821765625e+13,2.562336013604354297e+13,1.617950915506012695e+13,1.868225811515768359e+13
1.870000000000000000e+02,5.863561795978889062e+13,2.538632029195300391e+13,1.602983300335108594e+13,1.850942783342769531e+13
1.875000000000000000e+02,5.808528351289093750e+13,2.514805273226701172e+13,1.587938146667719141e+13,1.833570197070618359e+13
1.880000000000000000e+02,5.753214010149342969e+13,2.490856898076762109e+13,1.572816178476010547e+13,1.816108883743614844e+13
1.885000000000000000e+02,5.697621452450196094e+13,2.466788061873402344e+13,1.557618122567967969e+13,1.798559676819228906e+13
1.890000000000000000e+02,5.641753372648340625e+13,2.442599928379192188e+13,1.542344708352793164e+13,1.780923411769905078e+13
1.895000000000000000e+02,5.585612479880709375e+13,2.418293666857186719e+13,1.526996667563409570e+13,1.763200925623433203e+13
1.900000000000000000e+02,5.529201498128363281e+13,2.393870451912503516e+13,1.511574733927398242e+13,1.745393056433251758e+13
1.905000000000000000e+02,5.472523166439826562e+13,2.369331463303168750e+13,1.496079642776098633e+13,1.727500642669379688e+13
1.910000000000000000e+02,5.415580239225252344e+13,2.344677885712169922e+13,1.480512130579670508e+13,1.709524522520158984e+13
1.915000000000000000e+02,5.358375486634621094e+13,2.319910908470675781e+13,1.464872934393688477e+13,1.691465533094763477e+13
1.920000000000000000e+02,5.300911695035470312e+13,2.295031725219985547e+13,1.449162791200203125e+13,1.673324509516544922e+13
1.925000000000000000e+02,5.243191667607985156e+13,2.270041533496777344e+13,1.433382437123191797e+13,1.655102283898102734e+13
1.930000000000000000e+02,5.185218225078123438e+13,2.244941534222630859e+13,1.417532606494808594e+13,1.636799684190508203e+13
1.935000000000000000e+02,5.126994206612361719e+13,2.219732931074391016e+13,1.401614030744776758e+13,1.618417532901989062e+13
1.940000000000000000e+02,5.068522470901057812e+13,2.194416929706488672e+13,1.385627437080646289e+13,1.599956645685856055e+13
1.945000000000000000e+02,5.009805897460871094e+13,2.168994736789914453e+13,1.369573546921323633e+13,1.581417829804212109e+13
1.950000000000000000e+02,4.950847388190374219e+13,2.143467558824513281e+13,1.353453074040253516e+13,1.562801882483817773e+13
1.955000000000000000e+02,4.891649869216850000e+13,2.117836600671732031e+13,1.337266722367840430e+13,1.544109589194431836e+13
1.960000000000000000e+02,4.832216293075745312e+13,2.092103063743388281e+13,1.321015183395067578e+13,1.525341721899318555e+13
1.965000000000000000e+02,4.772549641267642969e+13,2.066268143768087500e+13,1.304699133111796680e+13,1.506499037354138477e+13
1.970000000000000000e+02,4.712652927240078125e+13,2.040333028040169141e+13,1.288319228403885742e+13,1.487582275566425195e+13
1.975000000000000000e+02,4.652529199842910156e+13,2.014298892036057812e+13,1.271876102823106055e+13,1.468592158576063086e+13
1.980000000000000000e+02,4.592181547305308594e+13,1.988166895258860547e+13,1.255370361632892578e+13,1.449529389781435742e+13
1.985000000000000000e+02,4.531613101778979688e+13,1.961938176143553516e+13,1.238802576021444336e+13,1.430394654120800977e+13
1.990000000000000000e+02,4.470827044484719531e+13,1.935613845821085547e+13,1.222173276361773047e+13,1.411188619530147070e+13
1.995000000000000000e+02,4.409826611485970312e+13,1.909194980499516406e+13,1.205482944386386523e+13,1.391911940244950391e+13
2.000000000000000000e+02,4.348615100091698438e+13,1.882682612172784375e+13,1.188732004132881445e+13,1.372565262703685352e+13
2.005000000000000000e+02,4.287195875858501562e+13,1.856077717311679688e+13,1.171920811506520898e+13,1.353149235058314258e+13
2.010000000000000000e+02,4.225572380114639844e+13,1.829381203126148047e+13,1.155049642297947852e+13,1.333664521617065039e+13
2.015000000000000000e+02,4.163748137861553906e+13,1.802593890911280078e+13,1.138118678489720898e+13,1.314111823958059961e+13
2.020000000000000000e+02,4.101726765814953906e+13,1.775716495900536328e+13,1.121127992686278516e+13,1.294491910984366602e+13
2.025000000000000000e+02,4.039511980218917188e+13,1.748749602946693359e+13,1.104077530510362305e+13,1.274805660874623633e+13
2.030000000000000000e+02,3.977107603892088281e+13,1.721693637232944727e+13,1.086967090827913281e+13,1.255054118759975391e+13
2.035000000000000000e+02,3.914517571730535156e+13,1.694548829081550000e+13,1.069796303696673438e+13,1.235238575080250781e+13
2.040000000000000000e+02,3.851745933578755469e+13,1.667315171774759766e+13,1.052564605985952539e+13,1.215360671006865625e+13
2.045000000000000000e+02,3.788796852965807031e+13,1.639992371131406445e+13,1.035271214692230859e+13,1.195422539151472266e+13
2.050000000000000000e+02,3.725674599657050781e+13,1.612579785392697461e+13,1.017915098084778906e+13,1.175426990115088672e+13
2.055000000000000000e+02,3.662383533255293750e+13,1.585076353763210156e+13,1.000494944966547266e+13,1.155377758408420898e+13
2.060000000000000000e+02,3.598928074149489844e+13,1.557480511730364062e+13,9.830091325392507812e+12,1.135279825062761133e+13
2.065000000000000000e+02,3.535312656891212500e+13,1.529790091052443750e+13,9.654556936315714844e+12,1.115139839070894922e+13
2.070000000000000000e+02,3.471541659499715625e+13,1.502002202069028125e+13,9.478322844019259766e+12,1.094966665926515234e+13
2.075000000000000000e+02,3.407619300153250000e+13,1.474113095760448633e+13,9.301361540819251953e+12,1.074772099320800586e+13
2.080000000000000000e+02,3.343549490087796484e+13,1.446118002782036328e+13,9.123641189063658203e+12,1.054571781953279297e+13
2.085000000000000000e+02,3.279335628129835547e+13,1.418010946549922070e+13,8.945125431071976562e+12,1.034386393988971484e+13
2.090000000000000000e+02,3.214980317926691797e+13,1.389784527393559961e+13,8.765773307632145508e+12,1.014243183666815820e+13
2.095000000000000000e+02,3.150484983340056641e+13,1.361429674865826367e+13,8.585539334289881836e+12,9.941779348538029297e+12
2.100000000000000000e+02,3.085849350295518750e+13,1.332935365582622656e+13,8.404373798542938477e+12,9.742374921129775391e+12
2.105000000000000000e+02,3.021070754202400000e+13,1.304288304543064844e+13,8.222223357902246094e+12,9.544829965990619141e+12
2.110000000000000000e+02,2.956143220324854297e+13,1.275472568883578516e+13,8.039032039029589844e+12,9.349940277079865234e+12
2.115000000000000000e+02,2.891056249500396875e+13,1.246469214611689648e+13,7.854742762218250000e+12,9.158738983025492188e+12
2.120000000000000000e+02,2.825793222478837109e+13,1.217255849270580078e+13,7.669299543704756836e+12,8.972564185993126953e+12
2.125000000000000000e+02,2.760329311766018359e+13,1.187806176998304688e+13,7.482650560920463867e+12,8.793145293691451172e+12
2.130000000000000000e+02,2.694628758768912500e+13,1.158089527454537695e+13,7.294752302830699219e+12,8.622713140078220703e+12
2.135000000000000000e+02,2.628641334426881641e+13,1.128070387103425586e+13,7.105575068631594727e+12,8.464140377096939453e+12
2.140000000000000000e+02,2.562297751056101562e+13,1.097707961032344531e+13,6.915110122395465820e+12,8.321120386646594727e+12
2.145000000000000000e+02,2.495503728872773047e+13,1.066955806726504492e+13,6.723378857062839844e+12,8.198395214492808594e+12
2.150000000000000000e+02,2.428132338827719922e+13,1.035761599146411914e+13,6.530444365546537109e+12,8.102045901251791992e+12
2.155000000000000000e+02,2.360014139176984766e+13,1.004067110548850781e+13,6.336425854968225586e+12,8.039862253485849609e+12
2.160000000000000000e+02,2.290924490503405859e+13,9.718085206726027344e+12,6.141516365036857422e+12,8.021813783189987305e+12
2.165000000000000000e+02,2.220567264873744531e+13,9.389172156656470703e+12,5.946004252669433594e+12,8.060649532863758789e+12
2.170000000000000000e+02,2.148553949478847266e+13,9.053212906805601562e+12,5.750298866679510742e+12,8.172662164140927734e+12
2.175000000000000000e+02,2.074376870700241016e+13,8.709480455696378906e+12,5.554960736582480469e+12,8.378661494356631836e+12
2.180000000000000000e+02,1.997374914757219531e+13,8.357278609419948242e+12,5.360736407021077148e+12,8.705215227506426758e+12
2.185000000000000000e+02,1.916689675033395312e+13,7.995999699289144531e+12,5.168597720296057617e+12,9.186230729817830078e+12
2.190000000000000000e+02,1.831209387122145703e+13,7.625208082691166992e+12,4.979784823437805664e+12,9.864972359039519531e+12
2.195000000000000000e+02,1.739497286303451758e+13,7.244758432713498047e+12,4.795851369877890625e+12,1.079663537797110352e+13
2.200000000000000000e+02,1.639700094633874414e+13,6.854960656399194336e+12,4.618709185213987305e+12,1.205163155437894727e+13
2.205000000000000000e+02,1.535722842348681055e+13,6.516883756324905273e+12,4.468456818188091797e+12,1.365788801320703320e+13
2.210000000000000000e+02,1.438182126997566406e+13,6.186949402439741211e+12,4.311094539250194824e+12,1.500520701789305469e+13
2.215000000000000000e+02,1.346669134958946875e+13,5.866255482311523438e+12,4.148781531708057617e+12,1.611616358597066992e+13
2.220000000000000000e+02,1.260800316065457422e+13,5.555617641399065430e+12,3.983366861167741211e+12,1.701199002862538672e+13
2.225000000000000000e+02,1.180215776064665234e+13,5.255614235339454102e+12,3.816423521362318359e+12,1.771258379367576562e+13
2.230000000000000000e+02,1.104577768226672656e+13,4.966624913881820312e+12,3.649279606327020996e+12,1.823652764906012891e+13
2.235000000000000000e+02,1.033569277776650195e+13,4.688863693568698242e+12,3.483046704630417969e+12,1.860111985122399219e+13
2.240000000000000000e+02,9.668926932193367188e+12,4.422407263196523438e+12,3.318645643745763184e+12,1.882241223989293750e+13
2.245000000000000000e+02,9.042685589867722656e+12,4.167219167778825684e+12,3.156829733786375977e+12,1.891525447222217188e+13
2.250000000000000000e+02,8.454344041813185547e+12,3.923170431270210449e+12,2.998205672283354004e+12,1.889334285556766797e+13
2.255000000000000000e+02,7.901436425050132812e+12,3.690057104016871582e+12,2.843252277502935547e+12,1.876927245996817969e+13
2.260000000000000000e+02,7.381645387646117188e+12,3.467615156327483887e+12,2.692337218625879883e+12,1.855459139004505859e+13
2.265000000000000000e+02,6.892792376207258789e+12,3.255533083441611328e+12,2.545731908250168945e+12,1.825985627283401953e+13
2.270000000000000000e+02,6.432828505103484375e+12,3.053462538411505859e+12,2.403624717167390625e+12,1.789468817460114453e+13
2.275000000000000000e+02,5.999825969158583984e+12,2.861027267049209961e+12,2.266132664017833496e+12,1.746782829757140430e+13
2.280000000000000000e+02,5.591969963813878906e+12,2.677830582291232422e+12,2.133311723886667236e+12,1.698719292832394922e+13
2.285000000000000000e+02,5.207551078901213867e+12,2.503461583372490234e+12,2.005165890656144775e+12,1.645992721496568359e+13
2.290000000000000000e+02,4.844958134145948242e+12,2.337500297448864258e+12,1.881655118353446045e+12,1.589245744160614258e+13
2.295000000000000000e+02,4.502671426372098633e+12,2.179521897214904053e+12,1.762702257114237061e+12,1.529054154756791406e+13
2.300000000000000000e+02,4.179256360107169434e+12,2.029100127152226562e+12,1.648199089928515869e+12,1.465931770653325781e+13
2.305000000000000000e+02,3.873357434891289551e+12,1.885810052899965332e+12,1.538011567198863037e+12,1.400335083870901367e+13
2.310000000000000000e+02,3.583692564090100586e+12,1.749230232499762939e+12,1.431984327427277832e+12,1.332667697824989062e+13
